-id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,N-Ped,E-Ped,S-Ped,W-Ped,N-Bike,E-Bike,S-Bike,W-Bike,lat,lon
corvallis/SW 53rd St and SW West Hills Rd - 3 hr AM PM.txt,SW 53rd St & SW West Hills Rd,x,Thursday  May 17  2012,17:15-17:30,12,75,5,11,25,2,3,64,24,15,15,5,1,0,0,5,0,0,0,0,,
corvallis/SW 53rd St and SW West Hills Rd - 3 hr AM PM.txt,SW 53rd St & SW West Hills Rd,x,Thursday  May 17  2012,17:30-17:45,21,73,6,14,26,1,2,55,17,22,16,6,1,0,0,2,0,0,1,0,,
corvallis/SW 53rd St and SW West Hills Rd - 3 hr AM PM.txt,SW 53rd St & SW West Hills Rd,x,Thursday  May 17  2012,17:45-18:00,17,69,3,12,30,1,0,58,28,16,10,9,0,0,0,1,0,0,0,0,,
corvallis/SW 53rd St and SW West Hills Rd - 3 hr AM PM.txt,SW 53rd St & SW West Hills Rd,x,Thursday  May 17  2012,18:00-18:15,17,54,2,5,28,0,2,56,24,18,9,10,2,0,0,7,0,1,1,0,,
corvallis/SW 53rd St and SW West Hills Rd - 3 hr AM PM.txt,SW 53rd St & SW West Hills Rd,x,Thursday  May 17  2012,18:15-18:30,23,51,6,7,22,3,2,60,18,14,4,1,0,0,0,1,0,1,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,06:30-06:45,0,0,0,0,61,1,0,0,0,2,97,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,06:45-07:00,0,0,1,1,81,1,3,0,3,6,127,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,07:00-07:15,1,0,0,0,63,0,0,0,3,2,116,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,07:15-07:30,0,0,1,1,73,1,1,0,4,4,167,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,07:30-07:45,1,0,0,1,78,1,1,0,3,18,203,1,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,07:45-08:00,0,0,2,0,88,1,0,0,3,13,160,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,08:00-08:15,0,0,1,0,80,0,2,0,5,8,170,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,08:15-08:30,0,0,0,0,79,0,0,0,8,4,118,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,08:30-08:45,0,0,0,1,88,1,1,0,0,8,146,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,08:45-09:00,1,0,1,0,82,3,3,0,2,6,115,0,0,1,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,09:00-09:15,1,0,1,1,93,1,2,0,5,5,127,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,09:15-09:30,0,0,0,0,82,1,3,0,5,8,111,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,15:30-15:45,1,0,1,1,129,1,3,0,5,9,152,0,0,0,0,0,0,0,0,1,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,15:45-16:00,0,0,2,3,129,4,4,0,3,6,139,1,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,16:00-16:15,0,0,0,3,173,0,0,0,6,5,142,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,16:15-16:30,0,0,3,1,151,1,1,0,3,10,101,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,16:30-16:45,1,0,1,0,171,0,2,0,1,5,160,1,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,16:45-17:00,0,0,0,2,148,2,1,0,2,11,139,0,0,0,0,0,0,0,0,1,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,17:00-17:15,2,0,3,1,175,0,3,0,3,11,149,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,17:15-17:30,0,0,1,1,193,2,2,0,11,9,120,0,0,0,0,0,0,0,0,1,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,17:30-17:45,0,0,0,0,155,2,0,0,3,9,152,0,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,17:45-18:00,0,0,2,2,142,0,1,0,2,6,103,1,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,18:00-18:15,1,0,0,1,129,1,1,0,6,6,99,1,0,0,0,0,0,0,0,0,,
corvallis/SW Country Club Dr and Hwy 34 - 3 hr AM PM.txt,SW Country Club Dr & Hwy 34,x,Thursday  May 10  2012,18:15-18:30,1,0,1,0,116,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,06:30-06:45,0,0,0,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,06:45-07:00,0,0,0,0,0,0,0,1,0,0,157,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,07:00-07:15,0,0,0,0,0,0,2,0,0,0,153,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,07:15-07:30,0,0,0,0,0,0,2,1,0,0,209,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,07:30-07:45,0,0,0,0,0,0,1,0,0,0,274,0,0,0,0,0,0,0,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,07:45-08:00,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,08:00-08:15,0,0,0,0,0,0,2,0,0,0,251,0,0,0,0,0,0,1,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,08:15-08:30,0,0,0,0,0,0,1,1,0,1,193,0,0,0,0,0,0,1,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,08:30-08:45,0,0,0,0,0,0,2,0,0,1,207,0,2,0,0,1,0,0,1,2,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,08:45-09:00,0,0,0,0,0,0,2,0,0,1,201,0,0,0,0,0,0,0,1,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,09:00-09:15,0,0,0,0,0,0,2,2,0,0,169,0,0,0,0,0,0,0,1,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,09:15-09:30,0,0,0,0,0,0,1,0,0,0,160,0,1,0,0,0,0,0,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,15:30-15:45,0,0,0,0,0,0,1,0,0,0,222,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,15:45-16:00,0,0,0,0,0,0,2,0,0,0,178,0,0,0,0,0,2,2,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,16:00-16:15,0,0,0,0,0,0,0,1,0,1,218,0,0,0,0,0,0,0,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,16:15-16:30,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,2,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,16:30-16:45,0,0,0,0,0,0,2,0,0,0,192,0,0,0,0,0,0,0,1,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,16:45-17:00,0,0,0,0,0,0,2,0,0,0,206,0,2,0,0,0,0,1,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,17:00-17:15,0,0,0,0,0,0,3,1,0,0,235,0,0,0,0,0,0,2,1,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,17:15-17:30,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,1,0,1,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,17:30-17:45,0,0,0,0,0,0,3,0,0,0,249,0,0,0,0,0,0,0,0,2,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,17:45-18:00,0,0,0,0,0,0,2,0,0,0,196,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,18:00-18:15,0,0,0,0,0,0,2,0,0,1,191,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 EB,x,Thursday  May 10  2012,18:15-18:30,0,0,0,0,0,0,1,2,0,0,124,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,06:30-06:45,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,06:45-07:00,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,07:00-07:15,0,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,07:15-07:30,0,1,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,07:30-07:45,0,2,0,0,131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,07:45-08:00,1,1,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,08:00-08:15,1,3,0,0,152,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,08:15-08:30,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,08:30-08:45,0,1,0,0,160,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,08:45-09:00,0,0,0,0,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,09:00-09:15,0,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,09:15-09:30,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,15:30-15:45,0,0,0,1,191,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,15:45-16:00,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,16:00-16:15,2,0,0,2,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,16:15-16:30,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,16:30-16:45,0,1,0,5,233,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,16:45-17:00,0,0,0,1,221,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,17:00-17:15,0,0,0,0,274,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,17:15-17:30,0,0,0,3,257,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,17:30-17:45,0,0,0,0,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,17:45-18:00,0,0,0,0,222,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,18:00-18:15,0,0,0,0,208,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,
corvallis/SW Sunset Dr and Hwy 34 - EB WB - 3 hr AM PM.txt,SW Sunset Dr & Hwy 34 WB,x,Thursday  May 10  2012,18:15-18:30,0,0,0,0,166,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,06:30-06:45,8,4,10,1,1,0,3,11,4,2,1,5,0,0,0,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,06:45-07:00,6,4,27,2,2,0,7,15,0,1,5,3,0,0,0,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,07:00-07:15,7,11,15,0,2,0,2,29,3,2,8,3,0,0,0,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,07:15-07:30,9,17,19,0,3,0,7,39,4,1,4,8,0,0,0,0,0,0,1,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,07:30-07:45,9,2,30,7,2,0,22,61,4,0,13,9,0,1,0,0,0,0,5,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,07:45-08:00,10,3,51,17,12,0,52,59,5,3,8,9,0,0,0,0,0,0,2,2,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,08:00-08:15,10,8,47,14,5,0,31,49,4,3,4,11,1,1,0,0,0,0,1,1,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,08:15-08:30,16,7,41,4,4,0,15,47,3,5,4,8,0,0,1,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,08:30-08:45,14,7,28,8,1,1,6,48,3,5,8,11,0,0,4,0,0,0,2,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,08:45-09:00,11,10,27,6,1,1,9,45,2,3,2,9,0,0,4,1,1,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,09:00-09:15,13,13,20,5,3,0,3,36,2,5,3,11,0,0,1,0,2,0,1,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,09:15-09:30,10,6,12,4,1,1,3,28,3,2,1,11,0,0,7,0,0,0,1,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,15:30-15:45,18,20,12,36,7,7,3,23,5,10,5,22,0,0,0,0,0,0,0,1,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,15:45-16:00,20,17,7,21,12,6,4,24,4,6,8,18,0,0,2,0,1,1,1,1,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,16:00-16:15,33,37,14,30,11,3,2,23,2,7,6,24,0,0,0,4,1,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,16:15-16:30,24,32,6,32,8,2,6,31,2,5,6,24,0,0,1,0,0,1,0,2,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,16:30-16:45,32,35,5,41,8,3,2,15,5,6,10,22,0,0,0,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,16:45-17:00,33,32,7,41,7,4,5,20,3,12,11,20,0,0,0,0,1,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,17:00-17:15,22,38,2,62,20,14,1,24,1,4,4,22,0,0,0,0,0,1,0,1,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,17:15-17:30,22,50,4,43,8,7,4,21,6,8,6,22,0,0,0,1,1,1,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,17:30-17:45,32,42,0,31,10,8,3,37,5,7,5,28,0,0,0,0,0,3,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,17:45-18:00,30,27,6,18,9,4,1,20,3,9,5,34,0,0,2,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,18:00-18:15,20,23,0,12,15,0,4,33,2,7,6,25,0,0,0,0,0,0,0,0,,
corvallis/SW Tech Loop and SW Research Wy - 3 hr AM PM.txt,SW Technology Loop & SW Research Way,x,Thursday  May 10  2012,18:15-18:30,14,25,2,10,4,3,3,17,1,7,5,21,0,0,1,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,06:30-06:45,0,0,0,0,66,20,14,0,1,3,102,0,0,0,0,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,06:45-07:00,0,0,0,0,93,22,16,0,1,15,123,0,0,0,0,0,0,2,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,07:00-07:15,0,0,0,0,68,31,29,0,1,4,122,0,0,0,0,0,0,0,0,1,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,07:15-07:30,0,0,0,0,94,33,46,0,0,8,159,0,0,0,0,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,07:30-07:45,0,0,3,0,84,32,62,0,3,8,198,0,3,1,0,2,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,07:45-08:00,1,0,0,0,103,55,71,0,11,11,211,0,0,0,0,0,0,1,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,08:00-08:15,0,0,0,0,100,56,76,0,6,10,171,0,0,0,0,0,0,0,0,1,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,08:15-08:30,0,0,0,0,101,51,55,0,2,13,151,0,0,0,0,1,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,08:30-08:45,0,0,0,0,110,39,61,0,8,11,144,0,0,0,1,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,08:45-09:00,0,0,0,0,108,40,57,0,4,10,148,0,0,0,0,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,09:00-09:15,0,0,0,0,100,32,42,0,7,13,138,0,0,0,0,0,0,0,0,1,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,09:15-09:30,0,1,0,0,75,24,39,0,5,2,116,0,2,0,0,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,15:30-15:45,0,0,0,0,146,45,65,0,18,7,153,0,0,1,0,0,0,0,0,0,,
corvallis/SW Technology Loop and Hwy 34 - 3 hr AM PM.txt,SW Technology Loop & Hwy 34,x,Thursday  May 10  2012,15:45-16:00,0,0,1,0,141,47,47,1,13,5,136,0,0,1,0,0,0,1,1,1,,
